Accession,Abundance R1 126 control,Abundance R2 126 control,Abundance R3 126 control,Abundance R1 127N Sample,Abundance R3 127N Sample,Abundance R2 127N Sample,Abundance R1 127C Sample,Abundance R3 127C Sample,Abundance R2 127C Sample,Abundance R1 128N Sample,Abundance R3 128N Sample,Abundance R2 128N Sample,Abundance R1 128C Sample,Abundance R3 128C Sample,Abundance R2 128C Sample,Abundance R1 129N Sample,Abundance R3 129N Sample,Abundance R2 129N Sample,Abundance R1 129C Sample,Abundance R3 129C Sample,Abundance R2 129C Sample,Abundance R1 130N Sample,Abundance R3 130N Sample,Abundance R2 130N Sample,Abundance R1 130C Sample,Abundance R3 130C Sample,Abundance R2 130C Sample,NORM_Abundance R1 127C Sample,NORM_Abundance R2 127C Sample,NORM_Abundance R3 127C Sample,NORM_Abundance R1 127N Sample,NORM_Abundance R2 127N Sample,NORM_Abundance R3 127N Sample,NORM_Abundance R1 128C Sample,NORM_Abundance R2 128C Sample,NORM_Abundance R3 128C Sample,NORM_Abundance R1 128N Sample,NORM_Abundance R2 128N Sample,NORM_Abundance R3 128N Sample,NORM_Abundance R1 129C Sample,NORM_Abundance R2 129C Sample,NORM_Abundance R3 129C Sample,NORM_Abundance R1 129N Sample,NORM_Abundance R2 129N Sample,NORM_Abundance R3 129N Sample,NORM_Abundance R1 130C Sample,NORM_Abundance R2 130C Sample,NORM_Abundance R3 130C Sample,NORM_Abundance R1 130N Sample,NORM_Abundance R2 130N Sample,NORM_Abundance R3 130N Sample,NORM_Abundance R1 126 control,NORM_Abundance R2 126 control,NORM_Abundance R3 126 control,P VALUE of127C Sample,Minus_log10_pvalue127C Sample,P VALUE of127N Sample,Minus_log10_pvalue127N Sample,P VALUE of128C Sample,Minus_log10_pvalue128C Sample,P VALUE of128N Sample,Minus_log10_pvalue128N Sample,P VALUE of129C Sample,Minus_log10_pvalue129C Sample,P VALUE of129N Sample,Minus_log10_pvalue129N Sample,P VALUE of130C Sample,Minus_log10_pvalue130C Sample,P VALUE of130N Sample,Minus_log10_pvalue130N Sample,FOLDCHANGE_127C Sample,FOLDCHANGE_127N Sample,FOLDCHANGE_128C Sample,FOLDCHANGE_128N Sample,FOLDCHANGE_129C Sample,FOLDCHANGE_129N Sample,FOLDCHANGE_130C Sample,FOLDCHANGE_130N Sample,LOG2 foldchange of127C Sample,LOG2 foldchange of127N Sample,LOG2 foldchange of128C Sample,LOG2 foldchange of128N Sample,LOG2 foldchange of129C Sample,LOG2 foldchange of129N Sample,LOG2 foldchange of130C Sample,LOG2 foldchange of130N Sample,LOG2FC-Expression_127C Sample,LOG2FC-Expression_127N Sample,LOG2FC-Expression_128C Sample,LOG2FC-Expression_128N Sample,LOG2FC-Expression_129C Sample,LOG2FC-Expression_129N Sample,LOG2FC-Expression_130C Sample,LOG2FC-Expression_130N Sample,adjusted P Value of127C Sample,adjusted P Value of127N Sample,adjusted P Value of128C Sample,adjusted P Value of128N Sample,adjusted P Value of129C Sample,adjusted P Value of129N Sample,adjusted P Value of130C Sample,adjusted P Value of130N Sample
NP_789845.1,0.0,1243.2,245.5,0.0,1259.8,254.8,0.0,758.2,151.6,0.0,1292.7,244.0,0.0,1269.2,251.5,0.0,1507.8,272.0,0.0,963.1,210.7,0.0,1203.6,221.9,0.0,1073.0,228.2,0.0,207.8703703703704,1000.774074074074,0.0,262.0333333333333,1075.5814814814814,0.0,238.9481481481482,1150.4,0.0,254.1296296296296,1053.4296296296295,0.0,244.1148148148148,1038.4444444444443,0.0,277.11481481481474,1220.4185185185186,0.0,304.45925925925934,1462.2148148148146,0.0,268.8703703703704,1215.3074074074073,0.0,991.2851851851854,238.9481481481482,0.9873559833234897,0.005526237685474146,0.9391685713701243,0.02725644921923345,0.913988241723861,0.039059391341979464,0.9556858245535159,0.019684855723841616,0.9698026465037073,0.013316635068516538,0.8607263419975006,0.065134905516859,0.7578308349976257,0.12042772791181043,0.8674056631895979,0.06177774672038642,0.9824513868191217,1.0872854592474175,1.129337102567113,1.06285468279128,1.0425333345375611,1.2172758555287613,1.4360479644030189,1.2064197397061078,-0.025542072483155823,0.12073075966076564,0.1754761890426455,0.08794436004149606,0.06009351393676705,0.2836561444739275,0.5221039363829317,0.27073193960708325,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001768.1,699.9,0.0,448.0,911.4,0.0,413.5,366.8,0.0,353.5,618.1,0.0,450.6,536.3,0.0,470.8,466.3,0.0,317.1,404.5,0.0,442.9,467.3,0.0,393.6,391.7,0.0,434.6,514.6592592592593,461.1703703703705,0.0,885.5925925925926,405.6518518518519,0.0,501.811111111111,437.4222222222223,0.0,567.2740740740741,436.17777777777775,0.0,466.29629629629625,484.8037037037037,0.0,441.3888888888889,316.46296296296305,0.0,576.9074074074074,554.2111111111112,0.0,523.6666666666666,447.2518518518519,0.0,638.0333333333334,0.0,419.237037037037,0.9183472685889198,0.03699306137720797,0.8188730369586175,0.0867834286701391,0.880277395685196,0.0553804500865005,0.9470783560643667,0.02361408836881962,0.892461851733614,0.04941033872912611,0.6874913645590752,0.16273275254918465,0.9306524376956027,0.03121248075155088,0.9134384429893975,0.03932071461774928,0.9229707527770674,1.2213001334673845,0.8883568098142315,0.9490967305745401,0.8995806812091232,0.7168004259746447,1.0698479312555391,0.9183256674244997,-0.11564316260896201,0.28841778497381754,-0.17078884133328923,-0.0753729627427232,-0.15267541578926558,-0.48035660013787657,0.09740574577147806,-0.1229222250624572,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_004271.1,524.9,725.4,0.0,533.6,698.4,0.0,340.8,445.8,0.0,530.4,757.8,0.0,486.2,629.4,0.0,378.1,567.0,0.0,457.0,578.8,0.0,422.8,601.9,0.0,405.5,547.5,0.0,484.8037037037037,0.0,564.3814814814816,502.80370370370366,0.0,573.962962962963,463.7148148148148,0.0,537.7777777777778,485.5259259259259,0.0,600.3222222222222,528.0148148148148,0.0,608.9962962962964,360.20000000000005,0.0,422.074074074074,597.6148148148148,0.0,709.1,476.14074074074085,0.0,575.0444444444444,471.22592592592594,571.9074074074073,0.0,0.9939324682366023,0.0026431223114675067,0.9666995416551604,0.01470848732071678,0.9573167343519694,0.01894434934630975,0.9581209585809479,0.018579659681205268,0.9099917048722921,0.04096256651913695,0.7143430424354791,0.14609318085819217,0.7716598667350584,0.11257408638830807,0.9919535018851708,0.003508685051445082,1.005801609112148,1.0322426024157987,0.960081094707541,1.0409485666403926,1.0899959523657359,0.7499272135943703,1.252682445339185,1.0077189095531272,0.008345766598791262,0.045782079452541126,-0.05877182447940674,0.05789878671034498,0.12432277765108012,-0.4151775175218316,0.3250207382049026,0.0110932734143059,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001287783.1,530.4,0.0,3183.4,350.6,0.0,2698.3,196.4,0.0,1641.6,410.4,0.0,3870.7,338.9,0.0,2455.8,280.5,0.0,3918.6,517.7,0.0,3315.2,277.9,0.0,3448.8,151.5,0.0,1403.6,282.2703703703704,2041.0629629629625,0.0,342.93333333333345,2295.9,0.0,323.3,2090.1222222222223,0.0,378.8925925925926,3290.274074074074,0.0,603.7666666666665,3206.1925925925925,0.0,276.43703703703704,3257.1888888888893,0.0,228.76666666666665,1656.0777777777778,0.0,311.9962962962963,3437.7333333333336,0.0,478.2296296296296,0.0,2683.7777777777774,0.8029895887285619,0.09529008558937323,0.8811040217354102,0.05497281644734529,0.8246466781295403,0.083732086124114,0.9051377476509292,0.0432853230131369,0.8748862889021981,0.058048389619347794,0.9305226990853444,0.0312730282642516,0.6890619378663423,0.16174173881140677,0.8940120824874666,0.04865661171619032,0.7347653038037252,0.8345436911853934,0.7632563467651821,1.1603915468607615,1.2049178791719277,1.1175261378730343,0.59609109075107,1.1858699700846393,-0.444644592025644,-0.26094051335644225,-0.3897604138505457,0.2146116910428267,0.2689348233443265,0.16030857506748702,-0.746395284110585,0.24594582792907763,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001013725.2,153.7,0.0,290.9,146.7,0.0,301.8,138.5,0.0,293.9,169.0,0.0,327.5,223.8,0.0,418.8,169.3,0.0,264.6,180.6,0.0,313.8,153.8,0.0,303.8,143.9,0.0,244.6,199.9814814814815,395.7629629629631,0.0,149.9037037037037,300.1851851851852,0.0,228.10740740740744,390.4111111111111,0.0,169.9481481481482,328.5629629629629,0.0,216.5296296296296,360.9814814814815,0.0,172.63703703703706,270.77777777777777,0.0,220.3444444444444,328.5629629629629,0.0,182.96666666666667,353.92962962962963,0.0,148.14814814814812,0.0,277.9925925925926,0.7085550708409671,0.14962638954795932,0.9493911733160932,0.022554810323508794,0.6706077833706725,0.17353141026401786,0.8558130243244867,0.06762110842323171,0.7231834421716172,0.14075152591739953,0.96172099159364,0.016950904455312502,0.7615574840190449,0.1182973095964362,0.7912124420906842,0.10170689192548639,1.3979992699334252,1.0561977437466323,1.4514418814858592,1.1698273914025967,1.3552121538702222,1.040536077456587,1.288089485303064,1.2599037007422342,0.48336360730583716,0.0788799646350157,0.537486804847237,0.22629567516063595,0.4385187182786693,0.05732698704862334,0.36523282289234665,0.33331346724028865,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_065880.2,23.7,86.0,0.0,21.8,72.5,0.0,24.3,56.8,0.0,24.4,91.6,0.0,30.8,115.5,0.0,26.2,100.1,0.0,23.1,76.1,0.0,28.3,87.3,0.0,25.2,69.1,0.0,40.529629629629625,0.0,37.61851851851852,33.677777777777784,0.0,35.13333333333333,40.97407407407408,0.0,65.40740740740742,35.45555555555556,0.0,49.12592592592593,38.5962962962963,0.0,46.933333333333344,34.68148148148149,0.0,54.98888888888888,47.77407407407407,0.0,54.63703703703703,42.407407407407405,0.0,56.18888888888888,32.93333333333334,40.14814814814815,0.0,0.9296678627482413,0.03167218170356566,0.9368093693029269,0.0283487744085663,0.6549267917802223,0.18380724306590845,0.8514246679572801,0.06985377135111721,0.8382137233154986,0.07664523313304339,0.7992417219176401,0.09732185320342202,0.6704335965168862,0.1736442306303085,0.7072486164211189,0.15042789347332022,1.069329008716805,0.9415669977701197,1.455655787553213,1.1573586053111695,1.1703324548956013,1.2269916886276098,1.4013277924184062,1.349128319481046,0.09670580648741711,-0.0868643405558094,0.5416692481883931,0.21083594996362276,0.22691841262804274,0.2951254765343618,0.48679446410727156,0.4320275736937027,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XP_011534268.1,0.0,190.2,120.6,0.0,185.5,117.4,0.0,120.0,65.6,0.0,273.9,120.9,0.0,250.8,107.6,0.0,259.0,118.2,0.0,147.9,66.0,0.0,155.3,72.0,0.0,95.2,51.9,0.0,100.28148148148148,113.33703703703702,0.0,135.6777777777778,127.97777777777776,0.0,116.1777777777778,188.08148148148143,0.0,141.15185185185183,194.3703703703704,0.0,89.1,122.59259259259257,0.0,137.61851851851853,178.0518518518519,0.0,88.03333333333336,93.1148148148148,0.0,103.1666666666667,122.10370370370372,0.0,126.19629629629628,132.3592592592593,0.8029290020794068,0.0953228549309428,0.97930973572005,0.009079927972749395,0.83831241044959,0.07659410446053769,0.7419290835266059,0.12963760429637844,0.7964162416513969,0.09885989180427891,0.7969718876558267,0.09855699761427127,0.6526564027625394,0.18531539706660205,0.8563975066576799,0.06732460579421234,0.8261996848589027,1.0197249677696607,1.1767655063744449,1.2976794155565108,0.8187508952872081,1.2208995845867356,0.7006159575991979,0.8712648617676553,-0.2754375849869444,0.028180092256367556,0.23482686371093192,0.37593401761146317,-0.288503515791794,0.28794454776503775,-0.5133042467887149,-0.19881673464876692,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_003084.1,363.6,0.0,864.1,381.4,0.0,850.2,229.9,0.0,458.4,340.4,0.0,895.6,303.7,0.0,816.1,145.9,0.0,561.6,327.6,0.0,631.6,227.2,0.0,619.4,199.7,0.0,410.7,323.9481481481481,595.5962962962963,0.0,370.88518518518526,795.2370370370371,0.0,297.2555555555556,735.5074074074075,0.0,310.29999999999995,823.8592592592594,0.0,378.0555555555556,684.7629629629629,0.0,148.14814814814812,536.7592592592594,0.0,299.325925925926,516.8555555555555,0.0,261.35925925925926,687.0888888888886,0.0,339.7111111111112,0.0,772.3,0.8319354484469453,0.07991037018870398,0.9578220198494333,0.01871518296560265,0.9360207193628616,0.028714537794622078,0.9831313293402703,0.00738846406192704,0.9588756095373663,0.01823772817385022,0.6345006187937154,0.19756795002543873,0.7350742147984726,0.13366881132351224,0.864753852319041,0.0631074946074136,0.8269201946423396,1.0486605849262096,0.9287343918093013,1.0199172004010084,0.9557624990424423,0.6159177732703178,0.7339688185902753,0.8529124742292074,-0.27417999203172455,0.06854780310087306,-0.10666203477963677,0.028452035118788636,-0.06527593277157905,-0.6991903348979948,-0.44620932094792776,-0.22953039493149952,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_031388.2,893.1,4320.4,0.0,785.9,3998.5,0.0,413.8,1998.6,0.0,852.1,3880.6,0.0,649.9,3276.5,0.0,666.3,3810.3,0.0,515.2,2475.6,0.0,516.3,2734.0,0.0,293.3,1645.2,0.0,575.9629629629629,0.0,2758.0851851851858,760.5,0.0,3268.8370370370367,618.0111111111112,0.0,2977.0481481481484,795.2370370370371,0.0,3044.881481481481,600.3222222222222,0.0,2628.181481481481,621.4888888888888,0.0,3032.9925925925927,435.0185185185185,0.0,2251.0444444444443,571.0222222222224,0.0,2738.603703703704,836.8518518518518,3342.325925925925,0.0,0.8404597672304818,0.07548307138334365,0.9734095919328373,0.011704378553805257,0.8926132474041706,0.04933667201953371,0.9376298282713604,0.0279685851489354,0.8173754218955331,0.08757842546419432,0.9042847459415702,0.04369479505649175,0.7062882100650985,0.15101804328359922,0.8355060104986187,0.07805042151326558,0.7977760998530636,0.9641458801926305,0.8602312345685578,0.9188693859681774,0.772521265037071,0.8744498740670238,0.6427252215126492,0.791932313462333,-0.3259441917429952,-0.052676644793344246,-0.21720357911390928,-0.12206829279428993,-0.37235344854831015,-0.19355240771879476,-0.6377260078601563,-0.33655096660928335,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_004081.1,68.5,0.0,99.6,61.9,0.0,102.3,48.8,0.0,78.6,67.8,0.0,86.6,59.9,0.0,97.8,62.9,0.0,67.8,55.8,0.0,74.3,56.9,0.0,90.9,40.7,0.0,75.8,74.65925925925927,117.13703703703702,0.0,70.12962962962963,117.82962962962962,0.0,66.38888888888889,106.45925925925924,0.0,74.65925925925927,105.34074074074071,0.0,74.2851851851852,98.75555555555556,0.0,73.36296296296297,89.91851851851851,0.0,66.68148148148147,118.70000000000002,0.0,75.24444444444445,127.43703703703704,0.0,72.91851851851851,0.0,110.27777777777776,0.954420219062061,0.020260368861949478,0.9747358297546111,0.011113069660481168,0.9424057847804426,0.02576205671389784,0.9822549317118217,0.007775782002179539,0.9423091589160468,0.025806587670574675,0.8838057738777991,0.05364316553105018,0.9884311027804896,0.005053597190017841,0.9013732817112132,0.0450953193262349,1.0469441804985546,1.025999231748984,0.9435133331985526,0.982552615086024,0.9445646240624307,0.8912924812486102,1.0119281078786164,1.1063623314396622,0.06618452472842666,0.037029650679522796,-0.08388518956453936,-0.025393430018666886,-0.08227859035950448,-0.16602915920615857,0.01710679784721024,0.1458239426835453,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_852615.1,0.0,71.7,49.5,0.0,69.5,41.0,0.0,57.8,35.8,0.0,52.6,45.5,0.0,57.3,43.2,0.0,66.9,41.1,0.0,50.2,46.0,0.0,63.9,43.6,0.0,44.0,34.9,0.0,63.85925925925927,38.940740740740736,0.0,59.88148148148147,34.044444444444444,0.0,58.75555555555556,16.21851851851852,0.0,63.41111111111112,16.21851851851852,0.0,70.12962962962963,22.262962962962963,0.0,62.1,29.244444444444444,0.0,64.89629629629633,24.69629629629629,0.0,70.12962962962963,35.45555555555556,0.0,32.12592592592593,65.92222222222222,0.9553729299199274,0.019827068425236377,0.960018510676778,0.017720392994517685,0.7811109255889963,0.1072872875690262,0.8306960455300467,0.08055785695810164,0.9497732830563013,0.022380051204216874,0.9360281008121291,0.02871111296653983,0.9213931640069477,0.035555014185655286,0.9323188120504247,0.030435552626451808,1.048464473236883,0.9579571639028446,0.7646658859970538,0.8121482264949195,0.9423185887508028,0.9316284516299628,0.9137611906470746,1.0768707739961474,0.06827797716810365,-0.06196694916247344,-0.387098582255937,-0.3001850348250581,-0.08571319141395503,-0.10217339522838069,-0.13011092532195564,0.10684513483976363,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_005472.2,478.2,0.0,56.3,424.7,0.0,53.3,248.1,0.0,50.3,487.1,0.0,75.7,426.7,0.0,62.1,526.0,0.0,58.0,292.9,0.0,45.6,390.8,0.0,50.5,199.8,0.0,39.8,349.7444444444445,81.22592592592592,0.0,407.3703703703703,71.96666666666667,0.0,408.0259259259259,72.91851851851851,0.0,444.0777777777778,95.14074074074072,0.0,333.9851851851852,69.59629629629629,0.0,504.56666666666666,78.13703703703705,0.0,300.1851851851852,75.24444444444445,0.0,444.0777777777778,78.88148148148149,0.0,428.9703703703704,0.0,69.59629629629629,0.9011538260029757,0.045201069085195826,0.9737164865729238,0.011567476633287395,0.975921877095457,0.010584946374604649,0.9464124642171994,0.023919548700175344,0.8597739336489695,0.0656157258205697,0.8982331705337971,0.04661091107046095,0.8125288637512433,0.09016120247802314,0.9680410704325876,0.014106216778522937,0.8644187411319859,0.9614301739059377,0.9646542310178066,1.081537444377586,0.8094834822788288,1.1687578465675676,0.7530179106029878,1.0489254381077606,-0.2101977438316853,-0.056746012587604734,-0.05191617694887244,0.11308361433614003,-0.3049264526270292,0.2249760507039048,-0.4092439149426031,0.06891212892057437,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_067045.1,279.1,50.8,0.0,267.4,53.9,0.0,170.0,53.1,0.0,254.9,60.2,0.0,225.3,71.6,0.0,172.3,60.1,0.0,152.4,67.2,0.0,165.4,62.0,0.0,138.6,56.5,0.0,243.53703703703707,0.0,30.977777777777774,267.5296296296296,0.0,15.814814814814811,229.5333333333334,0.0,29.92592592592592,242.59629629629637,0.0,23.696296296296296,183.3740740740741,0.0,39.34814814814814,175.40740740740742,0.0,22.262962962962963,211.51481481481483,0.0,43.86666666666667,194.3703703703704,0.0,33.677777777777784,264.19259259259263,14.6,0.0,0.9907022934730729,0.00405683161575961,0.9906654450798901,0.004072985158099859,0.9569469980394387,0.01911211561547219,0.9729415572792024,0.011913246179170112,0.8652461936120953,0.06286030257633585,0.8060271013163152,0.09365035552213855,0.945748118128956,0.024224514203363398,0.8802759444121769,0.055381166088509154,0.9846560565401067,1.0163270186252888,0.9306533464410021,0.9551638015782343,0.798881419879374,0.7090230358423891,0.9160267821558571,0.8179849616069294,-0.022308220244156726,0.023364685809238058,-0.10368420798558983,-0.066179931937414,-0.323946718953015,-0.4960955941423203,-0.12653831543130986,-0.28985377496549725,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001032354.1,247.7,0.0,203.3,257.5,0.0,192.7,187.9,0.0,155.2,266.7,0.0,172.8,246.8,0.0,190.8,216.0,0.0,178.3,215.3,0.0,154.5,214.9,0.0,130.3,188.2,0.0,158.9,271.6851851851852,213.9888888888889,0.0,256.3296296296296,206.55555555555557,0.0,248.70740740740743,191.29629629629628,0.0,251.3629629629629,189.46666666666675,0.0,254.8444444444444,188.8740740740741,0.0,221.0407407407408,197.83333333333337,0.0,275.79999999999995,220.3444444444444,0.0,250.8407407407408,169.9481481481482,0.0,234.01851851851856,0.0,206.55555555555557,0.8987377761574744,0.04636700346131001,0.948303190214923,0.02305278841533691,0.9986470372895846,0.000587982088026916,0.9993955713691726,0.0002625793823174762,0.9926010876512856,0.003225253256474207,0.9467996786766719,0.02374189813308158,0.8768137590805805,0.057092643798246454,0.9527022510834874,0.021042808612594395,1.1023664410911689,1.0506409986969858,0.9987053927955947,1.0005800512798957,1.0071371527048043,0.9507460804505906,1.126131730486318,0.9550922617796647,0.14060387442454045,0.07126978835145172,-0.0018689334222292007,0.0008365944945630218,0.010260164033319847,-0.0728680086793018,0.17137559811391412,-0.06628799086694775,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001274730.1,421.5,0.0,902.5,417.3,0.0,986.5,328.0,0.0,794.4,449.6,0.0,943.9,406.2,0.0,1195.9,378.3,0.0,911.3,280.6,0.0,857.2,406.7,0.0,807.0,286.5,0.0,701.9,463.7148148148148,982.97037037037,0.0,400.72592592592594,906.6592592592592,0.0,386.2777777777777,1015.7814814814813,0.0,410.0481481481481,854.4222222222221,0.0,322.69629629629634,900.9444444444443,0.0,362.3777777777777,841.3481481481481,0.0,425.9296296296295,876.9407407407408,0.0,459.4333333333335,874.8962962962962,0.0,385.2481481481482,0.0,800.0629629629627,0.8240108043744184,0.08406709382542332,0.9130195665080405,0.03951991519799342,0.8573172820441394,0.06685842155408192,0.9415376058356092,0.02616232919938142,0.9726936481164388,0.012023920144860681,0.9862918836232586,0.005994540750598763,0.9145262471787474,0.03880382562625593,0.8917090843268676,0.04977680894080568,1.220510945712018,1.10298905741265,1.182861820931526,1.0667835292500172,1.0323371891736506,1.0155358493160103,1.0991800871157442,1.125721017141929,0.28748523346698795,0.1414184782413414,0.24228155136138943,0.09326745548632921,0.04591427085259074,0.022241168947253597,0.13642777346116705,0.17084933447401,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001129166.1,91.2,341.9,114.5,88.9,332.8,112.4,54.8,256.2,92.2,81.5,344.5,126.9,83.7,347.9,121.1,69.9,360.1,151.9,81.5,292.1,112.1,71.0,282.0,116.1,44.6,249.2,107.5,79.8777777777778,139.78888888888886,296.2,95.56666666666668,130.0925925925926,254.1296296296296,87.21111111111111,131.9333333333333,266.0925925925926,87.59629629629629,146.66666666666666,251.3629629629629,103.1666666666667,144.90740740740742,281.4111111111111,81.22592592592592,164.8037037037037,258.54814814814813,72.38888888888887,164.8037037037037,316.46296296296305,93.1148148148148,157.47407407407408,246.7629629629629,91.74444444444444,243.53703703703707,122.59259259259257,0.8207708247564645,0.08577808945505301,0.9182043938645792,0.037060633344583885,0.9040464615355075,0.0438092493144813,0.8962823588721591,0.04755515151836335,0.754008171333388,0.1226239475708482,0.8327923381239308,0.07946327908566236,0.7288989042528204,0.1373327026419174,0.8477698910569056,0.07172201166499266,1.1266562050054196,1.0478621002054584,1.0597608917218062,1.0606102276220213,1.1563991393396211,1.1020011971591737,1.2091873877663277,1.0862197272418423,0.17204734958197745,0.06744886912727685,0.08373879380729363,0.08489456578102494,0.20963944018934122,0.1401257911819062,0.27403783635921514,0.11931596993572993,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001353410.1,255.1,238.4,0.0,250.6,248.7,0.0,202.7,191.2,0.0,261.7,233.2,0.0,253.1,250.6,0.0,176.4,205.6,0.0,267.3,236.8,0.0,176.0,194.5,0.0,197.7,201.2,0.0,288.762962962963,0.0,207.8703703703704,244.1148148148148,0.0,178.0518518518519,253.24074074074076,0.0,185.9555555555556,246.7629629629629,0.0,158.6740740740741,310.8703703703703,0.0,215.02592592592592,179.19999999999996,0.0,134.00370370370368,295.3814814814815,0.0,237.76296296296292,206.55555555555557,0.0,160.8925925925926,244.1148148148148,162.67777777777775,0.0,0.8028113340673656,0.09538650478424361,0.9624463282366721,0.01662348000187174,0.922539551767944,0.035015005389663394,0.9966708649965869,0.0014482369895364746,0.7515868295453159,0.12402083887740505,0.7468091530501029,0.12679036788579778,0.7345565958571956,0.13397473721672415,0.8972606621506719,0.04708137224165515,1.2208514667589274,1.037793397308666,1.0796565726459932,0.9966676985268677,1.2927872971939471,0.769934628621374,1.3106050949614871,0.9032813154396635,0.2878876874626511,0.05351926224546962,0.11057247930298113,-0.004815522660159551,0.370484927486586,-0.37719213605045654,0.3902330453111505,-0.14675272823948776,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NP_001013416.1,85.9,638.3,0.0,67.4,605.3,0.0,62.0,341.6,0.0,82.6,623.9,0.0,75.8,618.7,0.0,87.3,979.6,0.0,68.8,474.8,0.0,87.7,616.3,0.0,51.2,519.7,0.0,92.7259259259259,0.0,412.3185185185185,73.83333333333333,0.0,502.80370370370366,81.22592592592592,0.0,531.8000000000001,89.1,0.0,496.9481481481481,90.36296296296298,0.0,490.6851851851851,95.56666666666668,0.0,762.9370370370369,83.53333333333333,0.0,672.6888888888892,110.27777777777776,0.0,587.122222222222,84.94814814814815,501.811111111111,0.0,0.8980787251997899,0.046685591594082296,0.9885236700781603,0.005012927097647105,0.9710524680661671,0.01275730358736385,0.999183851397262,0.00035459355479021247,0.9933989516191806,0.002876302672026652,0.7695941436781243,0.11373824577527449,0.8409932489283307,0.07520749048620316,0.88437433197608,0.05336387084560792,0.8607353637367839,0.9827489348272054,1.0447656619851668,0.9987880700646996,0.9902666877071171,1.463127662931987,1.288811740571249,1.1885624112356004,-0.2163583510049071,-0.025105199932056937,0.06317938613001967,-0.0017495056609695978,-0.014110986644924564,0.5490556550837388,0.3660415416049532,0.24921766097159842,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XP_011522496.1,147.7,0.0,114.8,148.5,0.0,112.1,101.9,0.0,83.7,148.0,0.0,93.0,133.3,0.0,110.7,157.5,0.0,75.1,115.7,0.0,98.7,112.1,0.0,61.5,84.0,0.0,60.8,142.4148148148148,125.81481481481484,0.0,150.6148148148148,129.03333333333333,0.0,136.2111111111111,119.3074074074074,0.0,147.2037037037037,108.41851851851852,0.0,139.12222222222226,131.00740740740744,0.0,158.6740740740741,98.75555555555556,0.0,130.55185185185186,96.94814814814812,0.0,134.00370370370368,92.12592592592593,0.0,141.15185185185183,0.0,123.14074074074078,0.9844172804039087,0.006820771322147555,0.9407018568336685,0.02654799872852535,0.9644577772719782,0.015716780460918088,0.9653407529669265,0.015319359183285357,0.9769313116730616,0.010135970580149924,0.9732385859510893,0.011780680944016703,0.8460290368983145,0.07261473111192089,0.8411477622133468,0.07512770613185062,1.0148965091999607,1.0581005899746352,0.9668016648215361,0.9671940470017796,1.0220855112879947,0.9740327078574531,0.8607884079093036,0.8556033576703709,0.02133262073437513,0.0814767860145951,-0.048708137477178635,-0.04812272993994669,0.031515902293478004,-0.037957876305141997,-0.21626944539009454,-0.22498595076111377,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
